,Customer,State,CustomerLifetimeValue,Response,Coverage,Education,EffectiveToDate,EmploymentStatus,Gender,Income,LocationCode,MaritalStatus,MonthlyPremiumAuto,MonthsSinceLastClaim,MonthsSincePolicyInception,NumberofOpenComplaints,NumberofPolicies,PolicyType,Policy,RenewOfferType,SalesChannel,ClaimAmount,VehicleClass,VehicleSize
4653,LF66923,Nevada,5343.121327,No,Basic,High School or Below,2/11/2011,Employed,F,64460.0,Suburban,Married,66.0,18.0,42.0,0.0,3.0,Corporate Auto,Corporate L3,Offer2,Agent,316.8,Two-Door Car,Small
4654,NH35059,Nevada,3885.456401,Yes,Premium,College,2/28/2011,Unemployed,M,0.0,Suburban,Married,105.0,3.0,92.0,0.0,1.0,Corporate Auto,Corporate L3,Offer1,Branch,504.0,Four-Door Car,Large
4655,RR93140,California,2880.348532,No,Basic,College,1/5/2011,Employed,F,81565.0,Urban,Married,71.0,19.0,54.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Branch,190.642833,Four-Door Car,Medsize
4656,TC88986,Oregon,5619.689084,Yes,Premium,High School or Below,1/26/2011,Unemployed,M,0.0,Suburban,Married,153.0,25.0,5.0,0.0,1.0,Special Auto,Special L1,Offer2,Web,1027.000029,SUV,Medsize
4657,EB72052,Oregon,12105.29422,No,Basic,College,2/6/2011,Employed,M,33345.0,Suburban,Divorced,102.0,34.0,37.0,0.0,2.0,Personal Auto,Personal L3,Offer2,Call Center,694.078608,SUV,Medsize
4658,LV34368,California,4813.284447,No,Basic,Bachelor,2/27/2011,Unemployed,M,0.0,Suburban,Single,69.0,30.0,44.0,0.0,3.0,Special Auto,Special L3,Offer1,Agent,472.611522,Four-Door Car,Medsize
4659,KD63933,California,7048.384055,No,Basic,College,2/19/2011,Medical Leave,M,24030.0,Suburban,Single,194.0,14.0,0.0,0.0,1.0,Personal Auto,Personal L1,Offer1,Agent,970.688934,Luxury SUV,Medsize
4660,XW54288,California,3732.345012,No,Extended,Bachelor,2/10/2011,Employed,M,35461.0,Rural,Married,95.0,26.0,57.0,1.0,1.0,Corporate Auto,Corporate L3,Offer1,Agent,9.214343,Four-Door Car,Medsize
4661,LW25030,Arizona,5046.892442,No,Basic,Bachelor,1/17/2011,Medical Leave,F,29957.0,Suburban,Married,65.0,19.0,72.0,0.0,7.0,Corporate Auto,Corporate L3,Offer1,Agent,312.0,Four-Door Car,Small
4662,LO77543,Washington,2616.613903,Yes,Basic,College,2/25/2011,Employed,M,72302.0,Suburban,Divorced,66.0,6.0,27.0,0.0,1.0,Special Auto,Special L2,Offer1,Agent,316.8,Two-Door Car,Medsize
4663,QE92747,Oregon,8209.054963,No,Premium,Bachelor,1/13/2011,Employed,F,77282.0,Suburban,Married,102.0,8.0,54.0,0.0,3.0,Corporate Auto,Corporate L2,Offer1,Agent,489.6,Four-Door Car,Medsize
4664,LM44949,Oregon,5682.515346,No,Basic,Doctor,1/13/2011,Employed,F,36938.0,Urban,Married,70.0,32.0,31.0,0.0,3.0,Special Auto,Special L2,Offer1,Agent,244.801119,Four-Door Car,Medsize
4665,EL89222,California,8609.158215,Yes,Basic,Bachelor,1/14/2011,Employed,F,79090.0,Urban,Married,107.0,2.0,74.0,0.0,3.0,Personal Auto,Personal L3,Offer2,Branch,289.040734,SUV,Medsize
4666,LV82913,Oregon,5715.787663,No,Basic,College,1/19/2011,Employed,M,69451.0,Urban,Married,72.0,3.0,93.0,0.0,5.0,Corporate Auto,Corporate L2,Offer2,Web,230.241775,Four-Door Car,Medsize
4667,UI89243,California,5723.535705,No,Basic,Bachelor,2/9/2011,Employed,F,77646.0,Suburban,Married,71.0,3.0,29.0,0.0,6.0,Personal Auto,Personal L2,Offer4,Branch,340.8,Four-Door Car,Large
4668,XQ19793,Arizona,4772.943848,Yes,Extended,High School or Below,2/18/2011,Retired,M,20993.0,Suburban,Divorced,133.0,35.0,90.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Agent,638.4,SUV,Medsize
4669,ZE49470,California,4770.984146,No,Basic,Master,1/28/2011,Employed,F,76194.0,Urban,Single,119.0,5.0,85.0,0.0,1.0,Personal Auto,Personal L2,Offer1,Agent,388.313599,SUV,Large
4670,PU25344,California,7275.894536,No,Basic,Bachelor,1/27/2011,Unemployed,M,0.0,Suburban,Single,106.0,24.0,77.0,0.0,6.0,Personal Auto,Personal L2,Offer1,Call Center,1247.79856,SUV,Large
4671,FH22442,California,2619.027206,No,Basic,High School or Below,1/14/2011,Employed,F,60477.0,Rural,Married,65.0,12.0,38.0,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Agent,139.841411,Four-Door Car,Medsize
4672,WM19996,California,8349.523082,No,Basic,Bachelor,1/9/2011,Employed,M,45428.0,Urban,Divorced,109.0,2.0,46.0,1.0,3.0,Corporate Auto,Corporate L3,Offer1,Call Center,487.273964,SUV,Medsize
4673,PP40919,California,2376.533508,No,Extended,College,1/31/2011,Unemployed,F,0.0,Suburban,Single,91.0,2.0,8.0,5.0,1.0,Personal Auto,Personal L1,Offer1,Agent,436.8,Two-Door Car,Medsize
4674,PY80449,Arizona,5170.976384,No,Extended,High School or Below,1/29/2011,Employed,M,53603.0,Suburban,Married,132.0,30.0,1.0,1.0,1.0,Personal Auto,Personal L3,Offer1,Branch,697.272246,Sports Car,Medsize
4675,KV53202,California,3031.399321,No,Extended,High School or Below,2/9/2011,Unemployed,F,0.0,Suburban,Single,86.0,7.0,31.0,0.0,1.0,Corporate Auto,Corporate L1,Offer2,Branch,619.2,Two-Door Car,Medsize
4676,QV83172,Nevada,41855.17315,No,Extended,High School or Below,2/15/2011,Employed,M,28311.0,Suburban,Married,134.0,7.0,70.0,0.0,2.0,Personal Auto,Personal L3,Offer4,Branch,643.2,SUV,Medsize
4677,LR10110,Washington,5504.139033,Yes,Basic,Bachelor,2/8/2011,Unemployed,F,0.0,Suburban,Married,73.0,18.0,45.0,0.0,5.0,Corporate Auto,Corporate L3,Offer1,Call Center,350.4,Four-Door Car,Medsize
4678,PE47967,Oregon,7283.934392,No,Basic,College,1/15/2011,Employed,F,79055.0,Rural,Divorced,186.0,32.0,24.0,1.0,1.0,Personal Auto,Personal L1,Offer2,Branch,177.635183,Luxury SUV,Medsize
4679,OP62891,Oregon,2275.401583,No,Basic,High School or Below,1/7/2011,Unemployed,F,0.0,Suburban,Single,64.0,23.0,66.0,0.0,1.0,Personal Auto,Personal L2,Offer4,Agent,460.8,Two-Door Car,Medsize
4680,WX92260,Washington,2004.350666,Yes,Basic,College,2/22/2011,Unemployed,F,0.0,Suburban,Divorced,66.0,16.0,35.0,4.0,1.0,Corporate Auto,Corporate L3,Offer1,Branch,316.8,Four-Door Car,Small
4681,SP80065,California,7899.217251,No,Extended,High School or Below,2/12/2011,Employed,F,40032.0,Suburban,Married,99.0,18.0,35.0,0.0,8.0,Special Auto,Special L3,Offer2,Agent,475.2,Four-Door Car,Medsize
4682,EM43724,Nevada,2509.107875,No,Basic,Bachelor,2/16/2011,Employed,F,33555.0,Rural,Married,63.0,17.0,11.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Agent,101.89645,Four-Door Car,Medsize
4683,AP95078,Oregon,7855.324623,No,Basic,Bachelor,1/10/2011,Employed,M,37229.0,Suburban,Married,67.0,9.0,36.0,0.0,2.0,Personal Auto,Personal L2,Offer4,Branch,321.6,Four-Door Car,Medsize
4684,PN98247,California,7840.165778,Yes,Extended,College,1/14/2011,Employed,M,58414.0,Suburban,Single,210.0,7.0,24.0,2.0,1.0,Personal Auto,Personal L3,Offer2,Agent,1008.0,Luxury SUV,Small
4685,SO57563,Arizona,7381.914168,No,Extended,College,2/3/2011,Employed,M,54878.0,Rural,Married,96.0,5.0,11.0,3.0,9.0,Personal Auto,Personal L3,Offer3,Call Center,204.953947,Four-Door Car,Medsize
4686,CQ75652,Oregon,8341.623748,No,Premium,College,1/8/2011,Unemployed,M,0.0,Suburban,Divorced,118.0,15.0,77.0,0.0,4.0,Personal Auto,Personal L2,Offer1,Agent,566.4,Four-Door Car,Medsize
4687,GV59387,California,5618.485357,No,Basic,College,1/8/2011,Medical Leave,F,24518.0,Urban,Married,74.0,23.0,62.0,0.0,3.0,Personal Auto,Personal L2,Offer1,Call Center,241.656325,Two-Door Car,Large
4688,RO77709,California,8008.095994,No,Basic,High School or Below,1/26/2011,Employed,M,63775.0,Urban,Married,100.0,29.0,3.0,0.0,3.0,Corporate Auto,Corporate L1,Offer2,Call Center,462.753151,SUV,Small
4689,WC22220,Arizona,2616.613903,Yes,Basic,College,2/25/2011,Employed,M,72302.0,Suburban,Divorced,66.0,6.0,27.0,0.0,1.0,Corporate Auto,Corporate L2,Offer1,Agent,316.8,Two-Door Car,Medsize
4690,AU77281,Oregon,2472.469209,Yes,Basic,College,1/20/2011,Employed,F,63860.0,Urban,Married,62.0,26.0,81.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,208.598246,Four-Door Car,Medsize
4691,TI19722,Washington,3436.134281,Yes,Extended,Doctor,2/18/2011,Employed,M,30817.0,Rural,Divorced,88.0,25.0,43.0,0.0,1.0,Corporate Auto,Corporate L2,Offer2,Branch,91.834668,Four-Door Car,Medsize
4692,AU91447,Oregon,12731.95161,Yes,Basic,Doctor,1/14/2011,Employed,M,40870.0,Suburban,Married,105.0,3.0,56.0,0.0,2.0,Special Auto,Special L2,Offer1,Agent,504.0,SUV,Large
4693,WM46083,Arizona,2393.813375,No,Basic,Master,2/21/2011,Employed,M,58237.0,Urban,Divorced,63.0,34.0,22.0,3.0,1.0,Personal Auto,Personal L2,Offer4,Branch,273.691831,Two-Door Car,Medsize
4694,EE48429,Nevada,2601.468833,No,Basic,High School or Below,1/28/2011,Employed,F,80584.0,Suburban,Divorced,65.0,33.0,17.0,0.0,1.0,Personal Auto,Personal L2,Offer4,Branch,312.0,Two-Door Car,Small
4695,VA82895,Oregon,4112.841668,No,Basic,High School or Below,2/21/2011,Disabled,F,25030.0,Suburban,Married,113.0,16.0,97.0,4.0,1.0,Personal Auto,Personal L3,Offer2,Branch,542.4,Sports Car,Medsize
4696,RI53167,Arizona,2308.648034,No,Basic,Bachelor,1/20/2011,Medical Leave,M,20811.0,Suburban,Married,61.0,33.0,61.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,292.8,Four-Door Car,Medsize
4697,XX88577,California,15727.13063,No,Premium,Bachelor,2/28/2011,Employed,M,84824.0,Rural,Married,196.0,7.0,4.0,0.0,9.0,Corporate Auto,Corporate L1,Offer2,Branch,319.820747,SUV,Small
4698,WR45726,Arizona,11315.20373,Yes,Premium,Bachelor,2/16/2011,Disabled,F,11885.0,Suburban,Divorced,101.0,18.0,39.0,0.0,2.0,Special Auto,Special L1,Offer1,Agent,484.8,Four-Door Car,Medsize
4699,SY36127,California,2874.08847,No,Basic,Master,2/28/2011,Employed,F,33462.0,Rural,Married,72.0,12.0,9.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Branch,112.425578,Four-Door Car,Medsize
4700,HI41970,Oregon,5678.046711,No,Basic,High School or Below,1/14/2011,Employed,F,68671.0,Rural,Married,70.0,30.0,49.0,0.0,6.0,Special Auto,Special L2,Offer2,Call Center,8.076879,Two-Door Car,Medsize
4701,AR75105,California,7805.31287,Yes,Basic,College,1/27/2011,Retired,F,21073.0,Suburban,Divorced,106.0,25.0,54.0,1.0,3.0,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,Small
4702,WA60547,California,11971.97765,No,Premium,College,2/13/2011,Employed,F,64195.0,Urban,Divorced,158.0,0.0,27.0,4.0,6.0,Personal Auto,Personal L1,Offer1,Branch,618.288849,SUV,Medsize
4703,YD45660,Arizona,9420.965855,No,Basic,Bachelor,2/15/2011,Employed,F,47048.0,Suburban,Married,118.0,0.0,37.0,0.0,3.0,Personal Auto,Personal L3,Offer4,Call Center,566.4,SUV,Medsize
4704,IV94496,Nevada,43217.21611,No,Extended,High School or Below,1/27/2011,Employed,M,51504.0,Suburban,Single,220.0,30.0,99.0,0.0,2.0,Personal Auto,Personal L3,Offer1,Agent,2552.343856,Luxury SUV,Medsize
4705,WA67245,Oregon,22093.61618,No,Premium,High School or Below,1/12/2011,Employed,F,24193.0,Urban,Married,185.0,26.0,79.0,0.0,2.0,Personal Auto,Personal L3,Offer1,Branch,785.367947,Sports Car,Medsize
4706,GC29421,California,2949.282616,No,Basic,High School or Below,1/8/2011,Employed,F,78596.0,Rural,Divorced,73.0,11.0,0.0,0.0,1.0,Personal Auto,Personal L3,Offer3,Call Center,106.267659,Four-Door Car,Medsize
4707,WR62597,Oregon,2311.382109,No,Basic,College,1/28/2011,Medical Leave,M,24641.0,Suburban,Married,61.0,16.0,57.0,0.0,1.0,Corporate Auto,Corporate L2,Offer1,Branch,294.92773,Four-Door Car,Medsize
4708,HR42454,Washington,13372.02426,No,Premium,High School or Below,2/25/2011,Employed,F,88706.0,Suburban,Married,110.0,14.0,72.0,1.0,2.0,Corporate Auto,Corporate L3,Offer3,Branch,528.0,Two-Door Car,Small
4709,FF61670,California,18131.18874,No,Extended,High School or Below,1/28/2011,Unemployed,M,0.0,Suburban,Single,82.0,29.0,23.0,1.0,2.0,Personal Auto,Personal L2,Offer3,Call Center,393.6,Four-Door Car,Large
4710,KZ22690,California,13027.41984,No,Extended,College,2/12/2011,Employed,F,76456.0,Rural,Single,83.0,27.0,34.0,1.0,2.0,Personal Auto,Personal L3,Offer4,Web,42.693918,Four-Door Car,Medsize
4711,LU65596,California,3745.374656,No,Extended,College,1/20/2011,Employed,F,59732.0,Rural,Married,94.0,0.0,54.0,0.0,1.0,Corporate Auto,Corporate L2,Offer4,Branch,135.626867,Four-Door Car,Medsize
4712,YV23210,Oregon,7422.186246,No,Basic,High School or Below,1/18/2011,Employed,M,23617.0,Suburban,Married,189.0,0.0,47.0,0.0,1.0,Personal Auto,Personal L1,Offer3,Agent,907.2,Luxury Car,Small
4713,IK77998,Washington,2588.435037,No,Basic,High School or Below,1/20/2011,Unemployed,M,0.0,Suburban,Single,74.0,7.0,63.0,0.0,1.0,Personal Auto,Personal L2,Offer1,Agent,851.022089,Four-Door Car,Medsize
4714,DO83789,Arizona,5206.028448,No,Basic,College,2/2/2011,Employed,F,71661.0,Suburban,Married,65.0,7.0,92.0,0.0,4.0,Personal Auto,Personal L3,Offer4,Branch,312.0,Four-Door Car,Small
4715,KM72596,Arizona,32677.34284,No,Extended,Doctor,2/4/2011,Employed,M,39393.0,Urban,Single,121.0,11.0,61.0,0.0,2.0,Personal Auto,Personal L3,Offer1,Agent,491.151197,SUV,Medsize
4716,ZG48513,California,4706.676993,No,Basic,Bachelor,2/17/2011,Unemployed,M,0.0,Suburban,Single,72.0,0.0,86.0,0.0,7.0,Personal Auto,Personal L2,Offer1,Agent,345.6,Four-Door Car,Medsize
4717,WI58274,Oregon,8238.45802,No,Basic,College,1/23/2011,Employed,F,68261.0,Rural,Married,102.0,11.0,81.0,0.0,4.0,Personal Auto,Personal L1,Offer2,Agent,84.097896,Sports Car,Medsize
4718,AE62631,Oregon,8427.723769,No,Basic,Bachelor,2/28/2011,Employed,M,20662.0,Suburban,Married,72.0,10.0,99.0,0.0,2.0,Personal Auto,Personal L1,Offer4,Agent,373.324673,Two-Door Car,Medsize
4719,XN34686,Oregon,5640.021911,No,Basic,High School or Below,1/25/2011,Employed,M,41396.0,Suburban,Married,70.0,7.0,7.0,0.0,3.0,Special Auto,Special L2,Offer2,Branch,336.0,Four-Door Car,Medsize
4720,RA89822,California,34611.37896,Yes,Basic,High School or Below,1/14/2011,Employed,F,20090.0,Suburban,Married,109.0,10.0,59.0,0.0,2.0,Personal Auto,Personal L2,Offer2,Agent,523.2,Sports Car,Medsize
4721,OO35641,Oregon,32871.74779,No,Basic,College,2/5/2011,Employed,F,78487.0,Urban,Divorced,117.0,5.0,17.0,0.0,2.0,Personal Auto,Personal L3,Offer3,Agent,448.255019,SUV,Medsize
4722,DZ45471,Nevada,7582.113842,Yes,Basic,College,2/3/2011,Employed,M,64801.0,Urban,Married,64.0,23.0,19.0,0.0,2.0,Personal Auto,Personal L1,Offer2,Web,268.471802,Four-Door Car,Medsize
4723,WO39817,Oregon,2493.591571,No,Basic,High School or Below,2/1/2011,Employed,M,37043.0,Rural,Divorced,68.0,25.0,89.0,3.0,1.0,Personal Auto,Personal L2,Offer4,Branch,30.984936,Two-Door Car,Medsize
4724,QY74517,Oregon,5510.558964,No,Basic,High School or Below,1/7/2011,Unemployed,F,0.0,Suburban,Single,73.0,24.0,57.0,0.0,4.0,Personal Auto,Personal L3,Offer1,Branch,525.6,Four-Door Car,Large
4725,US89453,California,9022.08313,No,Extended,College,1/10/2011,Unemployed,M,0.0,Suburban,Single,125.0,7.0,99.0,0.0,3.0,Personal Auto,Personal L3,Offer1,Branch,988.535078,SUV,Large
4726,RQ16234,Arizona,9837.507586,No,Extended,High School or Below,2/16/2011,Employed,F,55099.0,Rural,Divorced,122.0,33.0,86.0,0.0,3.0,Corporate Auto,Corporate L3,Offer2,Branch,260.265417,Sports Car,Medsize
4727,CN30964,California,6685.797205,No,Extended,Bachelor,2/26/2011,Employed,F,31517.0,Suburban,Married,84.0,33.0,74.0,2.0,3.0,Personal Auto,Personal L3,Offer4,Agent,604.8,Two-Door Car,Small
4728,JS36322,Arizona,8901.678357,No,Extended,High School or Below,1/19/2011,Unemployed,M,0.0,Suburban,Single,136.0,14.0,69.0,1.0,8.0,Personal Auto,Personal L3,Offer1,Agent,1090.86434,Sports Car,Small
4729,SI35064,Washington,9521.676094,No,Basic,Bachelor,2/17/2011,Employed,F,74583.0,Rural,Married,118.0,31.0,20.0,0.0,4.0,Personal Auto,Personal L1,Offer1,Agent,161.210468,SUV,Medsize
4730,VZ43707,Nevada,8763.449964,No,Extended,High School or Below,1/2/2011,Disabled,M,20132.0,Suburban,Divorced,86.0,5.0,61.0,3.0,2.0,Corporate Auto,Corporate L3,Offer1,Branch,412.8,Four-Door Car,Small
4731,UG34438,Washington,10990.59477,No,Extended,College,1/16/2011,Employed,F,44552.0,Rural,Married,137.0,7.0,42.0,0.0,3.0,Personal Auto,Personal L3,Offer1,Branch,311.103582,SUV,Medsize
4732,FM59265,Washington,8034.520139,No,Basic,Bachelor,1/3/2011,Unemployed,F,0.0,Suburban,Married,103.0,16.0,50.0,0.0,7.0,Personal Auto,Personal L3,Offer2,Agent,741.6,SUV,Medsize
4733,IW21434,Oregon,2570.433324,No,Basic,Bachelor,2/12/2011,Employed,F,44940.0,Urban,Single,65.0,1.0,67.0,0.0,1.0,Corporate Auto,Corporate L3,Offer1,Agent,284.492531,Four-Door Car,Medsize
4734,LR35392,Oregon,9007.431501,No,Premium,High School or Below,2/25/2011,Employed,M,41539.0,Suburban,Single,116.0,11.0,35.0,0.0,3.0,Personal Auto,Personal L2,Offer1,Web,556.8,Four-Door Car,Medsize
4735,TD90177,Oregon,2647.519741,Yes,Basic,College,2/20/2011,Employed,M,37876.0,Urban,Single,69.0,13.0,15.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,300.056383,Four-Door Car,Medsize
4736,EI17022,Washington,12168.74492,Yes,Basic,Bachelor,2/5/2011,Retired,M,14973.0,Suburban,Divorced,115.0,2.0,75.0,0.0,2.0,Corporate Auto,Corporate L3,Offer1,Branch,828.0,SUV,Medsize
4737,EZ51276,Arizona,7121.080412,No,Extended,College,1/18/2011,Unemployed,F,0.0,Suburban,Married,96.0,28.0,62.0,0.0,4.0,Personal Auto,Personal L1,Offer1,Agent,460.8,Four-Door Car,Medsize
4738,AS55677,California,8338.995787,No,Premium,High School or Below,1/15/2011,Employed,F,70534.0,Rural,Divorced,104.0,31.0,71.0,0.0,3.0,Personal Auto,Personal L2,Offer3,Branch,54.065538,Four-Door Car,Medsize
4739,PL14941,Nevada,9113.694323,No,Premium,High School or Below,1/6/2011,Employed,F,76700.0,Urban,Married,112.0,13.0,60.0,0.0,5.0,Personal Auto,Personal L2,Offer2,Branch,322.046658,Four-Door Car,Small
4740,BL55947,California,5815.261714,No,Basic,College,1/18/2011,Employed,M,76675.0,Rural,Married,72.0,5.0,38.0,0.0,9.0,Personal Auto,Personal L2,Offer4,Agent,141.718568,Four-Door Car,Small
4741,JP58047,Oregon,8332.730557,No,Extended,College,1/27/2011,Unemployed,M,0.0,Suburban,Married,79.0,7.0,72.0,0.0,2.0,Personal Auto,Personal L3,Offer2,Web,379.2,Four-Door Car,Medsize
4742,XC49176,California,3193.817363,No,Extended,Bachelor,2/10/2011,Employed,F,93405.0,Urban,Married,79.0,0.0,78.0,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Agent,202.514015,Four-Door Car,Medsize
4743,NT77164,Arizona,2744.172816,No,Basic,Doctor,2/9/2011,Medical Leave,M,16686.0,Rural,Married,71.0,9.0,32.0,0.0,1.0,Personal Auto,Personal L2,Offer1,Agent,125.510669,Four-Door Car,Medsize
4744,TA34903,Oregon,5838.89915,Yes,Basic,High School or Below,1/6/2011,Employed,M,81082.0,Urban,Married,73.0,5.0,85.0,0.0,4.0,Personal Auto,Personal L1,Offer2,Agent,281.295903,Four-Door Car,Large
4745,JG84729,Arizona,14181.64282,No,Basic,College,1/20/2011,Unemployed,F,0.0,Suburban,Single,72.0,15.0,91.0,2.0,2.0,Personal Auto,Personal L1,Offer1,Call Center,345.6,Four-Door Car,Medsize
4746,IF18508,California,7950.570995,No,Extended,High School or Below,1/25/2011,Employed,F,70610.0,Rural,Single,99.0,2.0,11.0,0.0,3.0,Personal Auto,Personal L1,Offer4,Agent,240.977382,Four-Door Car,Large
4747,BZ71120,Oregon,8456.455313,No,Basic,College,1/17/2011,Employed,F,89918.0,Urban,Married,105.0,15.0,72.0,0.0,9.0,Personal Auto,Personal L2,Offer1,Branch,367.230882,SUV,Medsize
4748,GM46746,Arizona,17776.82267,No,Extended,High School or Below,1/17/2011,Employed,F,86205.0,Suburban,Single,223.0,8.0,67.0,0.0,8.0,Personal Auto,Personal L3,Offer3,Agent,1070.4,Luxury Car,Small
4749,LO28839,California,4723.449803,No,Basic,Bachelor,2/5/2011,Employed,F,29193.0,Suburban,Married,61.0,0.0,47.0,3.0,9.0,Corporate Auto,Corporate L3,Offer3,Branch,292.8,Four-Door Car,Medsize
4750,RX50446,Arizona,8365.963454,No,Premium,High School or Below,2/17/2011,Disabled,F,27042.0,Suburban,Divorced,110.0,17.0,3.0,0.0,7.0,Personal Auto,Personal L1,Offer2,Branch,1263.325007,Four-Door Car,Medsize
4751,ON59472,Arizona,15771.39342,No,Extended,High School or Below,2/26/2011,Medical Leave,M,21921.0,Suburban,Married,206.0,14.0,44.0,0.0,3.0,Corporate Auto,Corporate L2,Offer1,Branch,1254.137899,Luxury SUV,Large
4752,LO15516,California,2691.70088,No,Basic,Bachelor,1/1/2011,Employed,M,34322.0,Suburban,Married,70.0,20.0,46.0,2.0,1.0,Corporate Auto,Corporate L2,Offer2,Agent,336.0,Four-Door Car,Medsize
4753,TH59993,California,2464.510412,No,Basic,College,1/28/2011,Employed,F,40982.0,Rural,Married,62.0,6.0,88.0,0.0,1.0,Corporate Auto,Corporate L1,Offer1,Web,106.665934,Four-Door Car,Medsize
4754,TW66679,Oregon,8823.852473,No,Basic,High School or Below,2/8/2011,Employed,M,75741.0,Rural,Married,109.0,31.0,59.0,0.0,7.0,Corporate Auto,Corporate L3,Offer3,Agent,217.188864,SUV,Small
4755,OQ82364,Nevada,6846.150323,Yes,Extended,Bachelor,1/27/2011,Unemployed,F,0.0,Suburban,Divorced,95.0,13.0,20.0,0.0,5.0,Corporate Auto,Corporate L3,Offer1,Call Center,456.0,Two-Door Car,Large
4756,MU63232,Arizona,5351.853544,No,Extended,Master,2/18/2011,Employed,M,54817.0,Rural,Single,137.0,24.0,28.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,209.504391,SUV,Medsize
4757,JQ95021,California,3386.186515,No,Extended,College,2/13/2011,Employed,M,67249.0,Rural,Divorced,86.0,25.0,4.0,0.0,1.0,Special Auto,Special L1,Offer3,Web,33.894695,Four-Door Car,Medsize
4758,VM66678,Oregon,14024.35839,Yes,Premium,High School or Below,2/19/2011,Employed,F,81872.0,Rural,Married,115.0,10.0,55.0,0.0,2.0,Personal Auto,Personal L2,Offer2,Web,256.43803,Four-Door Car,Medsize
4759,SF86727,Nevada,5580.960642,No,Basic,Master,2/16/2011,Employed,M,25180.0,Urban,Married,70.0,21.0,44.0,0.0,9.0,Personal Auto,Personal L2,Offer2,Branch,235.895575,Four-Door Car,Medsize
4760,DJ22229,Washington,13759.14695,No,Extended,Bachelor,1/17/2011,Retired,F,16794.0,Suburban,Single,96.0,7.0,31.0,0.0,2.0,Personal Auto,Personal L3,Offer1,Branch,460.8,Four-Door Car,Medsize
4761,CV31235,Arizona,3184.355246,No,Extended,Bachelor,2/21/2011,Employed,M,50989.0,Urban,Married,80.0,3.0,11.0,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Agent,255.999709,Four-Door Car,Medsize
4762,IS63817,California,6047.02516,Yes,Extended,College,2/19/2011,Employed,M,20396.0,Suburban,Married,76.0,15.0,60.0,1.0,4.0,Corporate Auto,Corporate L2,Offer1,Branch,364.8,Four-Door Car,Medsize
4763,ER65086,Nevada,6131.663176,No,Extended,Doctor,1/18/2011,Employed,M,90778.0,Rural,Married,76.0,31.0,29.0,0.0,7.0,Personal Auto,Personal L3,Offer3,Branch,62.291009,Four-Door Car,Medsize
4764,ZW19492,Oregon,2404.917967,No,Basic,Bachelor,2/14/2011,Employed,M,63455.0,Urban,Divorced,61.0,26.0,71.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Branch,287.654819,Two-Door Car,Medsize
4765,FP66510,Washington,8186.095915,No,Basic,High School or Below,1/28/2011,Employed,F,43877.0,Urban,Married,102.0,26.0,77.0,0.0,4.0,Corporate Auto,Corporate L1,Offer1,Agent,414.713588,SUV,Medsize
4766,DR54244,California,2590.840183,No,Basic,High School or Below,2/4/2011,Unemployed,F,0.0,Suburban,Married,67.0,16.0,66.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Call Center,321.6,Four-Door Car,Medsize
4767,WG28563,California,5519.513075,No,Basic,Doctor,1/4/2011,Employed,F,70914.0,Rural,Married,68.0,15.0,82.0,0.0,3.0,Personal Auto,Personal L3,Offer1,Agent,77.695518,Four-Door Car,Medsize
